Prefix,Vessel Name,Engine serial no,Engine Brand,Engine model,Status,Compatible,Non Conclusive Follow Up,Engine shaft power,Engine Type,Engine Mounting,Engine Fuel Used,GT,Length,Breadth,Depth,Dead Weight,Year Built,Owner Name
SR,SUBSEA 1,TC 11726,HINO,NA,NA,No Data Available,Not Conclusive,185.0, ,Inboard,Diesel,37,14.0,4.0,2.3,NA,1985.0,SINGAPORE SUBSEA ENGRG &AMP; MARINE
NA,SUN 108,1422E019050,WEI CHAI,NA,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,28,14.5,3.7,1.8,NA,2023.0,SUN CRUISER PTE LTD
SC,SUN 68,A11479,HINO,NA,NA,No Data Available,Not Conclusive,280.0, ,Inboard,Diesel,28,14.5,3.8,1.8,NA,2010.0,SUN CRUISER PTE LTD
SC,SUN 88,B12099,HINO,NA,NA,No Data Available,Not Conclusive,280.0, ,Inboard,Diesel,22,14.5,3.8,1.4,NA,2013.0,SUN CRUISER PTE LTD
SC,SUN 98,996161,HINO,NA,NA,No Data Available,Not Conclusive,149.0,Motor,Inboard,Diesel,30,14.5,4.0,1.8,NA,2016.0,SUN CRUISER PTE LTD
SC,SUN ACE,1218E005162,WEI CHAI,NA,Up to B30,Compatible with B30,NA,240.0,Motor,Inboard,Diesel,32,14.2,4.4,2.1,NA,2018.0,SUN CRUISER PTE LTD
SC,SUN BIS,1219E003800,WEI CHAI,WD10C326-21,Up to B30,Compatible with B30,NA,240.0,Motor,Inboard,Diesel,32,14.2,4.4,2.1,NA,2019.0,SUN CRUISER PTE LTD
NA,SUN CRU,1421F062572,WEI CHAI,WP12C500-21,Up to B30,Compatible with B30,NA,368.0,Motor,Inboard,Diesel,32,14.2,4.4,2.1,NA,2021.0,SUN CRUISER PTE LTD
SC,SUN POWER,3013630,CUMMINS,NA,Up to B20,Compatible with B20,NA,187.0,Motor,Inboard,Diesel,34,18.8,4.4,1.4,NA,2005.0,R W MARINE SERVICES PTE LTD
SC,SUN RIDER,67D2104,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,160.0,Motor,Inboard,Diesel,48,17.1,3.9,2.6,NA,1978.0,RUI WAN MARINE SERVICES PTE LTD
SC,SUN ROVER,10933924,CUMMINS,NA,Up to B20,Compatible with B20,NA,350.0, ,Inboard,Diesel,49,15.1,5.0,2.3,20.0,1998.0,RUI WAN MARINE SERVICES PTE LTD
SC,SUN ROYAL,37151072,CUMMINS,NA,Up to B20,Compatible with B20,NA,273.0, ,Inboard,Diesel,40,18.2,5.0,2.3,NA,2000.0,RUI WAN MARINE SERVICES PTE LTD
SC,SUNFLOWER,41185860,CUMMINS,NA,Up to B20,Compatible with B20,NA,194.0, ,Inboard,Diesel,50,18.9,5.6,2.2,NA,2013.0,AMOS INTERNATIONAL (S) PTE LTD
SC,SUNLIGHT ARTEMIS,41236298,CUMMINS,KTA 19 M,Up to B20,Compatible with B20,NA,351.0,Motor,Inboard,Diesel,76,22.4,5.5,2.8,76.0,2017.0,R W MARINE SERVICES PTE LTD
SC,SUNLIGHT ATHENA,V22C A-10900,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,190.0,Motor,Inboard,Diesel,42,16.2,4.6,2.0,NA,2004.0,R W MARINE SERVICES PTE LTD
NA,SUNLIGHT AURORA,41310465,CUMMINS,KTA 19-M,Up to B20,Compatible with B20,NA,351.0,Motor,Inboard,Diesel,76,22.4,5.5,2.8,NA,2021.0,R W MARINE SERVICES PTE LTD
SC,SUNLIGHT EROS,P:B11438,HINO,NA,NA,No Data Available,Not Conclusive,190.0, ,Inboard,Diesel,42,16.2,4.6,2.0,NA,2004.0,R W MARINE SERVICES PTE LTD
SC,SUNLIGHT HELIOS,3900206201,MAN,NA,Up to B30,Compatible with B30,NA,190.0, ,Inboard,Diesel,37,16.5,4.5,2.0,NA,2014.0,R W MARINE SERVICES PTE LTD
SC,SUNLIGHT HERMES,288750,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,175.0, ,Inboard,Diesel,39,17.5,4.2,1.8,NA,2015.0,R W MARINE SERVICES PTE LTD
NA,SUNLIGHT LUNA,41310463,CUMMINS,KTA 19-M,Up to B20,Compatible with B20,NA,351.0,Motor,Inboard,Diesel,76,22.4,5.5,2.8,NA,2021.0,R W MARINE SERVICES PTE LTD
SC,SUNLIGHT NIKE,41271565,CUMMINS,NA,Up to B20,Compatible with B20,NA,351.0,Motor,Inboard,Diesel,76,22.4,5.5,2.8,NA,2018.0,R W MARINE SERVICES PTE LTD
SC,SUNLIGHT POSEIDON,3013830,CUMMINS,NA,Up to B20,Compatible with B20,NA,194.0, ,Inboard,Diesel,48,16.8,5.0,2.5,NA,2007.0,R W MARINE SERVICES PTE LTD
SR,SUPERLITE 33,A15999,HINO,NA,NA,No Data Available,Not Conclusive,284.0, ,Inboard,Diesel,28,15.0,4.0,1.6,NA,2012.0,COMMERCIAL DIVING SVCS (S) P L
SR,SUPERLITE 8,154226,CUMMINS,NA,Up to B20,Compatible with B20,NA,298.0,Motor,Inboard,Diesel,42,17.0,4.8,1.8,NA,2012.0,COMMERCIAL DIVING SVCS (S) P L
SR,SUPERLITE 88,(P)41832349,CUMMINS,NA,Up to B20,Compatible with B20,NA,448.0,Motor,Inboard,Diesel,67,20.0,5.6,2.1,NA,2016.0,COMMERCIAL DIVING SVCS (S) P L
NA,SUPERLITE 99,11423723,CUMMINS,NA,Up to B20,Compatible with B20,NA,223.0,Motor,Inboard,Diesel,34,16.5,4.5,1.6,NA,2023.0,COMMERCIAL DIVING SVCS (S) P L
SB,SUPREME,41126000,CUMMINS,NA,Up to B20,Compatible with B20,NA,441.0, ,Inboard,Diesel,710,40.4,11.8,5.2,670.0,2009.0,SINO TANKERS PTE LTD
SR,SUPREME 20,1008959,YAMAHA,NA,NA,No Data Available,Not Conclusive,150.0,Motor,Outboard,Petrol,3,6.1,2.2,0.6,NA,2015.0,THOUSAND EFFORT
SR,SURVEYOR2,00601F-984115,SUZUKI,DF6,NA,No Data Available,Not Conclusive,4.0,Motor,Outboard,Petrol,1,3.5,1.4,0.7,NA,1998.0,UNITED SURVEYORS PTE LTD
SC,SW 241,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.3,21.4,4.9,NA,2013.0,LOGOS MARINE PTE PTE LTD
SC,SW 242,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1833,70.3,21.4,4.9,NA,2013.0,LOGOS MARINE PTE PTE LTD
SC,SWIFT EAGLE,5063891,MAN,D2876LE402,Up to B30,Compatible with B30,NA,550.0,Motor,Inboard,Diesel,80,23.7,6.0,2.5,NA,2015.0,SWIFT TOTAL LOGISTICS PTE LTD
SC,SWIFT HAWK,4432,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,441.0,Motor,Inboard,Diesel,73,23.7,6.0,2.5,NA,2017.0,SWIFT TOTAL LOGISTICS PTE LTD
NA,SWIFT SPARROW,6107,YANMAR,6HYM-WET,"Up to B100, without modification",Compatible with B100,NA,441.0,Motor,Inboard,Diesel,79,24.2,6.1,2.6,NA,2021.0,SWIFT TOTAL LOGISTICS PTE LTD
SP,SYMPHONY,N21-020914,YAMAHA,NA,NA,No Data Available,Not Conclusive,246.0, ,Inboard,Diesel,54,18.3,4.9,2.1,NA,1994.0,NYC OUTWARD BOUND SINGAPORE
NA,SYNERGY,1413S048254,WEI CHAI,NA,Up to B30,Compatible with B30,NA,258.0,Motor,Inboard,Diesel,397,36.6,10.0,4.0,507.0,2013.0,SINGFAR LOGISTICS PTE LTD
ST,SYUKUR,25110,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,442.0, ,Inboard,Diesel,169,24.6,7.6,3.8,NA,1998.0,CHEVIOT MARINE SERVICES PTE LTD
ST,T S 1,11665093,CUMMINS,NA,Up to B20,Compatible with B20,NA,260.0, ,Inboard,Diesel,31,13.6,4.2,1.9,NA,1981.0,HUP LEE MARINE SERVICES PTE LTD
SR,TAIRYU GO,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,619,43.0,17.0,3.0,NA,1994.0,OUNG MARINE SERVICES (S) PTE LTD
SR,TAIRYU MARU NO 8,16099,YANMAR,6HAK,"Up to B100, without modification",Compatible with B100,NA,122.0,Motor,Inboard,Diesel,9,9.5,3.0,1.1,NA,1994.0,OUNG MARINE SERVICES (S) PTE LTD
SR,TAKLIFT 7,5153684,DEUTZ,SBF16M716,NA,No Data Available,Not Conclusive,500.0,Motor,Inboard,Diesel,3343,69.2,30.0,5.5,NA,1976.0,SMIT SINGAPORE PTE LTD
SR,TARVOS,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1513,50.9,22.0,4.0,NA,1998.0,ANTARA KOH PTE LTD
NA,TECHWAYS SERVICE,548790/049,MAN,NA,Up to B30,Compatible with B30,NA,356.0, ,Inboard,Diesel,31,12.5,4.1,2.1,NA,1990.0,TECHWAYS TECHNICAL SVC SUPPLY PL
SC,TECK HEE,161363,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,164.0, ,Inboard,Diesel,20,12.5,3.5,1.6,NA,2002.0,TEO MAH HEE
SC,TEKONG 1,6130302,WEI CHAI,NA,Up to B30,Compatible with B30,NA,190.0, ,Inboard,Diesel,37,14.5,4.5,2.0,NA,2011.0,YORK LAUNCH SERVICE PTE LTD
SC,TEKONG 2,6110843,WEI CHAI,NA,Up to B30,Compatible with B30,NA,190.0, ,Inboard,Diesel,31,13.5,4.0,2.0,NA,2012.0,YORK LAUNCH SERVICE PTE LTD
SR,TEKONG 3,6140029,WEI CHAI,NA,Up to B30,Compatible with B30,NA,190.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2012.0,YORK LAUNCH SERVICE PTE LTD
SC,TEKONG 4,512J014630,WEI CHAI,NA,Up to B30,Compatible with B30,NA,160.0, ,Inboard,Diesel,26,13.5,3.8,1.8,NA,2013.0,YORK LAUNCH SERVICE PTE LTD
SC,TEKONG 6,16140029,WEI CHAI,NA,Up to B30,Compatible with B30,NA,190.0,Motor,Inboard,Diesel,27,14.0,3.8,1.8,NA,2016.0,YORK LAUNCH SERVICE PTE LTD
SC,TEKONG 7,D918A013508,SHANGHAI DIESEL,D683,Up to B30,Compatible with B30,NA,190.0,Motor,Inboard,Diesel,31,13.5,4.0,2.0,NA,2020.0,YORK LAUNCH SERVICE PTE LTD
SR,TELESTO,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,2026,61.0,25.0,4.2,NA,2013.0,CAPITOL SHIPPING PTE LTD
SC,TENG HAI,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,11,11.5,2.7,1.2,NA,2004.0,YEO SOON THONG
SR,TERANG 18,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,630,52.7,15.2,3.5,NA,1989.0,ANTARA KOH PTE LTD
NA,TERRA PLANA,SDN01022,CATERPILLAR,C32,"Up to B100, dealer consultation required",Compatible with B100,NA,746.0,Motor,Inboard,Gas Oil,498,37.9,12.0,4.1,498.0,2016.0,BOSKALIS INT&#39;L (S) PTE LTD
NA,TERRAFERRE 701,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,8596,129.0,26.0,9.1,21630.0,2009.0,BOSKALIS INT&#39;L (S) PTE LTD
NA,TERRAFERRE 702,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,8596,128.6,26.0,9.1,NA,2009.0,BOSKALIS INT&#39;L (S) PTE LTD
SB,THAMES,20098058,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,3310.0, ,Inboard,Petrol,4758,110.0,17.6,8.8,7420.0,2009.0,GEA-TANGO PTE LTD
NA,THETIS 99,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,76,16.7,11.9,1.6,NA,2021.0,MARINE MASTER TECHNOLOGY PTE. LTD.
SR,THOUSAND EFFORT,91740,ISUZU,NA,NA,No Data Available,Not Conclusive,260.0, ,Inboard,Diesel,31,14.6,3.5,2.1,NA,1997.0,ZAINOL BIN AWANG
SR,TIAN SAN 20,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,135,29.2,9.1,1.8,NA,1993.0,TIAN SAN SHIPPING PTE LTD
SC,TIAN SAN CARRIER 5,P 03407,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,283.0, ,Inboard,Diesel,339,42.0,15.0,2.6,NA,1992.0,TIAN SAN SHIPPING PTE LTD
SC,TIAN SAN CARRIER VI,P:99U08706,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,298.0, ,Inboard,Diesel,369,40.4,14.0,2.6,NA,1996.0,TIAN SAN SHIPPING PTE LTD
SC,TIAN SAN CARRIER VII,6HYM-WET 5170,YANMAR,NA,"Up to B100, without modification",Compatible with B100,NA,368.0,Motor,Inboard,Diesel,435,41.5,15.3,2.8,NA,2019.0,TIAN SAN SHIPPING PTE LTD
NA,TICO CAPRICORN,42145712,CUMMINS,NA,Up to B20,Compatible with B20,NA,477.0,Motor,Inboard,Diesel,879,50.9,12.0,4.9,1124.0,2016.0,TTM MARINE PTE LTD
SR,TIDE HUNTER,JKX00169,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,847.0, ,Inboard,Diesel,23,15.5,4.7,1.8,NA,2010.0,ST ENGINEERING ELECTRONICS LTD
SR,TIGA DARE,E44316,HINO,NA,NA,No Data Available,Not Conclusive,175.0, ,Inboard,Diesel,13,12.1,3.0,1.2,NA,1999.0,DARE ENGINEERING PTE LTD
NA,TINMAN,2B145493,MERCURY,NA,NA,No Data Available,Not Conclusive,67.0,Motor,Outboard,Petrol,1,5.5,1.7,0.4,NA,1991.0,SAF YACHT CLUB
SC,TIONG WOON 31,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,302,41.0,12.2,2.5,NA,2007.0,TW (SABAH) PTE LTD
NA,TIONG WOON 50 140,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,302,41.0,12.2,2.5,NA,2011.0,TW (SABAH) PTE LTD
ST,TIONG WOON OCEAN 6,37143019,CUMMINS,NA,Up to B20,Compatible with B20,NA,372.0,Motor,Inboard,Diesel,110,21.8,7.0,2.9,NA,1994.0,TW (SABAH) PTE LTD
NA,TNC SANCTUARY,6d179623274,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,270.0,Motor,Inboard,Diesel,17,12.0,3.0,1.6,NA,1997.0,ISKANDAR MUHAMMAD
SP,TOMBAK,134855,Gino,F20,NA,No Data Available,Not Conclusive,142.0, ,Inboard,Diesel,17,12.0,3.2,1.5,NA,1982.0,MUHAMMAD NOR BIN ISMAIL
NA,TORBEN R EXCELLENCE,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,3,4.0,1.6,1.6,NA,2018.0,HEMPEL (SINGAPORE) PTE LTD
SB,TRANSLUB,T2P01872,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,339.0, ,Inboard,Diesel,178,24.4,7.5,3.8,NA,2012.0,TRANSLUB MARINE PTE LTD
SB,TRANSWIFT,37259637,CUMMINS,KTA50-M3,Up to B20,Compatible with B20,NA,447.0,Motor,Inboard,Diesel,219,28.5,8.0,3.8,255.0,2013.0,TRANSLUB MARINE PTE LTD
SR,TRAVERSE TEC 1,515998,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,283.0, ,Inboard,Diesel,21,14.3,3.4,1.5,NA,1997.0,WATER WORLD MARINE PTE LTD
NA,TRES 01,1421H071132,WEI CHAI,WP12C450-21,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,32,14.2,4.4,2.1,NA,2022.0,TRES MARINE SERVICE PTE LTD
NA,TRES 02,1218S007674,WEI CHAI,NA,Up to B30,Compatible with B30,NA,240.0,Motor,Inboard,Diesel,32,14.2,4.4,2.1,NA,2018.0,TRES MARINE SERVICE PTE LTD
NA,TRIJNTJE,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1008,52.7,18.3,3.7,NA,2000.0,CATERMAS ENGINEERING PTE LTD
NA,TROPICAL ISLAND,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1469,67.3,19.5,4.2,NA,2007.0,EWAN MARINE PTE LTD
SP,TSS 2,P 01Z25393,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,195.0, ,Inboard,Diesel,13,11.6,3.9,1.8,NA,1992.0,TIAN SAN SHIPPING PTE LTD
SP,TSS 3,P:01Z25400,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,195.0, ,Inboard,Diesel,13,11.6,3.9,1.8,NA,1992.0,TIAN SAN SHIPPING PTE LTD
SP,TSS 34,P:46213194,CUMMINS,NA,Up to B20,Compatible with B20,NA,190.0, ,Inboard,Diesel,21,11.5,4.2,2.2,NA,2002.0,TIAN SAN SHIPPING PTE LTD
SP,TSS 35,P:46213306,CUMMINS,NA,Up to B20,Compatible with B20,NA,190.0, ,Inboard,Diesel,21,11.5,4.2,2.2,NA,2002.0,TIAN SAN SHIPPING PTE LTD
SP,TSS 36,P:46213366,CUMMINS,NA,Up to B20,Compatible with B20,NA,190.0,Motor,Inboard,Diesel,21,11.5,4.2,2.2,NA,2002.0,TIAN SAN SHIPPING PTE LTD
SP,TSS 4,01Z26701,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,195.0, ,Inboard,Diesel,13,11.6,3.9,1.8,NA,1994.0,TIAN SAN SHIPPING PTE LTD
SP,TSS 5,P;01Z29812,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,175.0, ,Inboard,Diesel,13,11.6,3.9,1.8,NA,1996.0,TIAN SAN SHIPPING PTE LTD
SP,TSS 51,T2P01353,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,357.0, ,Inboard,Diesel,34,14.6,4.8,2.2,NA,2011.0,TIAN SAN SHIPPING PTE LTD
SP,TSS 55,T2P01358,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,357.0, ,Inboard,Diesel,34,14.6,4.8,2.2,NA,2011.0,TIAN SAN SHIPPING PTE LTD
NA,TSS MARINE 1,1214F032034,WEI CHAI,NA,Up to B30,Compatible with B30,NA,207.0,Motor,Inboard,Diesel,21,11.8,3.8,1.6,NA,2014.0,TIAN SAN SHIPPING PTE LTD
NA,TSS MARINE 2,1214F032035,WEI CHAI,NA,Up to B30,Compatible with B30,NA,207.0,Motor,Inboard,Diesel,21,11.8,3.8,1.6,NA,2014.0,TIAN SAN SHIPPING PTE LTD
SR,TT 40,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,218,26.4,12.7,2.3,NA,1984.0,PANDAN SHIPYARD PTE LTD
SR,TUAS 1,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,541,42.0,15.2,3.0,NA,1994.0,ST ENGINEERING MARINE LTD
SR,TUAS 2,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1252,46.0,24.0,4.0,NA,1996.0,ST ENGINEERING MARINE LTD
SR,TUAS 3,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1762,73.1,21.3,4.2,NA,2012.0,ST ENGINEERING MARINE LTD
SC,TWINKLE,1160414,SCANIA,SCANIA,NA,No Data Available,Not Conclusive,588.0, ,Inboard,Diesel,36,14.4,5.2,2.2,NA,2001.0,HONG LAM MARINE PTE LTD
SC,TWM 53 230,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1475,67.3,19.5,4.2,NA,2013.0,TIONG WOON MARINE PTE LTD
SC,U ONE,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,268,35.2,12.2,2.5,NA,2009.0,U MARINE AND TRADING PTE LTD
SP,UBIN 3,1220L00986,WEI CHAI,WD10C,Up to B30,Compatible with B30,NA,190.0,Motor,Inboard,Diesel,35,14.5,4.2,2.0,NA,2019.0,YORK LAUNCH SERVICE PTE LTD
NA,UNI SUPPLY 1,1414F047004,WEI CHAI,WP12C350,Up to B30,Compatible with B30,NA,258.0,Motor,Inboard,Diesel,397,36.6,10.0,4.0,507.0,2014.0,SINGFAR LOGISTICS PTE LTD
SR,UNIDIVE 11,P:37243536,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,87,20.7,5.5,2.7,NA,2009.0,UNIDIVE SUBSEA PTE LTD
SR,UNIDIVE 8,KJ340620,HYUNDAI,H380,NA,No Data Available,Not Conclusive,280.0, ,Inboard,Diesel,27,15.9,4.9,1.2,NA,1997.0,UNIDIVE SUBSEA PTE LTD
SR,UNIDIVE 9,39559,MITSUBISHI,NA,Up to B30,Compatible with B30,NA,372.0, ,Inboard,Diesel,27,15.9,4.9,1.2,NA,1993.0,UNIDIVE SUBSEA PTE LTD
NA,UNIDIVE HAMIDA KHATUN,D343TA,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,258.0, ,Inboard,Diesel,33,14.5,4.2,1.9,NA,1994.0,SERVE MARINE ENGINEERING PTE LTD
ST,UNIGO 11,100601066,CUMMINS,NTA855 M350,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,42,14.6,4.8,2.1,NA,1993.0,UNIGO PTE LTD
ST,UNIGO 12,2008082606,CATERPILLAR,NA,"Up to B100, dealer consultation required",Compatible with B100,NA,447.0, ,Inboard,Diesel,35,14.6,4.2,2.0,NA,1991.0,UNIGO PTE LTD
ST,UNIGO 15,41113128,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,48,15.0,5.1,2.2,NA,2006.0,UNIGO PTE LTD
ST,UNIGO 3,41014076,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,27,13.8,4.0,1.7,NA,1978.0,UNIGO PTE LTD
ST,UNIGO 5,P: 41075121,CUMMINS,NA,Up to B20,Compatible with B20,NA,325.0,Motor,Inboard,Diesel,31,13.2,4.5,1.8,NA,1985.0,UNIGO PTE LTD
ST,UNIGO 7,41088477,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,23,13.7,3.7,1.6,NA,1975.0,UNIGO PTE LTD
ST,UNIGO 8,30331532,CUMMINS,NA,Up to B20,Compatible with B20,NA,300.0,Motor,Inboard,Diesel,35,14.4,4.1,2.1,NA,1991.0,UNIGO PTE LTD
ST,UNIGO 9,11896097,CUMMINS,NA,Up to B20,Compatible with B20,NA,261.0, ,Inboard,Diesel,33,14.2,4.1,2.0,NA,1983.0,UNIGO PTE LTD
SB,UNITY,P:41060179,CUMMINS,NA,Up to B20,Compatible with B20,NA,407.0, ,Inboard,Diesel,499,40.2,10.8,4.0,599.0,2004.0,SINO INT&#39;L SHPG PTE LTD
SR,UPL UNITY,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,262,35.2,12.2,2.5,NA,2008.0,INNOVA ENGINEERING PTE LTD
SR,UWCON,900207,DOOSAN,NA,NA,No Data Available,Not Conclusive,336.0, ,Inboard,Diesel,55,19.2,5.3,1.9,NA,2009.0,SGS SINGAPORE DIVING PTE LTD
SR,UWCON CLEAN,16VA15494,GM,16V -71N,NA,No Data Available,Not Conclusive,NA,358,Motor,Inboard,237,25.0,10.8,3.1,NA,1978.0,HYDROV SINGAPORE PTE. LTD.
SR,UWCON FAST,41670738,CUMMINS,NA,Up to B20,Compatible with B20,NA,186.0, ,Inboard,Diesel,48,17.8,4.5,2.1,NA,2013.0,SGS SINGAPORE DIVING PTE LTD
SR,UWCON SWIFT,41150190,CUMMINS,NA,Up to B20,Compatible with B20,NA,474.0,Motor,Inboard,Diesel,92,22.4,6.4,1.8,NA,2015.0,SGS SINGAPORE DIVING PTE LTD
SB,VALIANT,P:41086421,CUMMINS,NA,Up to B20,Compatible with B20,NA,477.0, ,Inboard,Diesel,499,40.2,10.8,4.0,599.0,2007.0,SEVEN SEAS OIL TRADING PTE LTD
SB,VALIANT III,41126000,CUMMINS,NA,Up to B20,Compatible with B20,NA,447.0, ,Inboard,Diesel,942,50.7,12.0,5.2,1315.0,2010.0,SINO TANKERS PTE LTD
SB,VANDA ADVENTURE,813930814,MAN,NA,Up to B30,Compatible with B30,NA,2940.0, ,Inboard,Diesel,5034,94.4,18.0,10.0,6988.0,2008.0,SPC SHIPPING PTE LTD
SB,VANDA SUCCESS,6L28/32A,MAN,NA,Up to B30,Compatible with B30,NA,2940.0, ,Inboard,Diesel,5034,94.4,18.0,10.0,7008.0,2008.0,SPC SHIPPING PTE LTD
NA,VELA,12VA24260,Detroit Diesel,12V71,NA,No Data Available,Not Conclusive,385.0,Motor,Inboard,Diesel,243,31.0,7.7,3.6,NA,1990.0,FISK TECH PTE LTD
SB,VENUS,41164229,CUMMINS,K19-DM,Up to B20,Compatible with B20,NA,410.0,Motor,Inboard,Diesel,4374,88.3,17.5,9.0,6985.0,2011.0,VENUS M SHIPPING PTE LTD
SC,VICTORIA EXPRESS,1417E056932,WEI CHAI,NA,Up to B30,Compatible with B30,NA,330.0,Motor,Inboard,Diesel,25,14.5,4.0,1.5,NA,2017.0,LES STAR PTE LTD
NA,VISION 201,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1799,73.2,22.0,4.6,NA,2015.0,ENG LEE SHIPPING CO PTE LTD
NA,VISION 202,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,1799,73.2,22.0,4.6,NA,2016.0,ENG LEE SHIPPING CO PTE LTD
ST,VISION 222,20180467,JINAN DIESEL,6190 ZL,NA,No Data Available,Not Conclusive,450.0,Motor,Inboard,Diesel,139,21.8,7.4,2.9,NA,2018.0,ENG LEE SHIPPING CO PTE LTD
NA,VISION 223,G6190ZLC1-01,JICHAI,NA,NA,No Data Available,Not Conclusive,270.0,Motor,Inboard,Diesel,191,24.4,8.0,3.7,NA,2022.0,ENG LEE SHIPPING CO PTE LTD
NA,VISION 225,20190373,JINAN DIESEL,6190 ZLC,NA,No Data Available,Not Conclusive,540.0,Motor,Inboard,Diesel,191,24.4,8.0,3.7,NA,2019.0,ENG LEE SHIPPING CO PTE LTD
NA,VISION 227,20190375,JINAN DIESEL,6190 ZLC,NA,No Data Available,Not Conclusive,540.0,Motor,Inboard,Diesel,191,24.4,8.0,3.7,NA,2019.0,ENG LEE SHIPPING CO PTE LTD
ST,VISION 228,20180469,JINAN DIESEL,6190 ZL,NA,No Data Available,Not Conclusive,450.0,Motor,Inboard,Diesel,139,21.8,7.4,2.9,NA,2018.0,ENG LEE SHIPPING CO PTE LTD
SB,VITALITY,FME0104,YANMAR,6EY,"Up to B100, without modification",Compatible with B100,NA,1370.0, ,Inboard,Diesel,3828,84.0,17.3,9.6,5702.0,2012.0,UNITED TANKERS PTE LTD
SC,WAH HONG,10645697,CUMMINS,NA,Up to B20,Compatible with B20,NA,201.0, ,Inboard,Diesel,25,17.1,4.0,1.5,NA,1978.0,R W MARINE SERVICES PTE LTD
SR,WAKAEI MARU NO 8,NA,NA,NA,NA,No Data Available,Not Conclusive,NA,NA,NA,NA,681,43.2,16.0,2.7,NA,1982.0,FRANKLIN OFFSHORE INTL PTE LTD
SC,WATER TAXI IV,22479,MITSUBISHI,6D22,Up to B30,Compatible with B30,NA,175.0,Motor,Inboard,Diesel,26,13.5,3.8,1.8,NA,2009.0,WATER TAXI PTE LTD
